cycle,time,voltage_measured,voltage_1rc,voltage_2rc
3,1001.92,3.6704,3.6806,3.6639
3,1020.19,3.6665,3.6769,3.6602
3,1038.53,3.6630,3.6727,3.6560
3,1056.86,3.6594,3.6691,3.6524
3,1075.12,3.6560,3.6652,3.6485
3,1093.61,3.6522,3.6612,3.6445
3,1111.97,3.6488,3.6580,3.6413
3,1130.30,3.6453,3.6550,3.6383
3,1148.67,3.6421,3.6516,3.6349
3,1167.08,3.6384,3.6491,3.6324
3,1185.56,3.6349,3.6457,3.6290
3,1203.98,3.6316,3.6424,3.6257
3,1222.36,3.6284,3.6394,3.6227
3,1240.91,3.6247,3.6360,3.6193
3,1259.30,3.6216,3.6330,3.6163
3,1277.77,3.6184,3.6295,3.6128
3,1296.09,3.6150,3.6262,3.6095
3,1314.53,3.6120,3.6234,3.6067
3,1332.92,3.6084,3.6201,3.6034
3,1351.47,3.6054,3.6171,3.6004
3,1369.86,3.6023,3.6140,3.5973
3,1388.38,3.5989,3.6105,3.5938
3,1406.97,3.5959,3.6075,3.5908
3,1425.50,3.5929,3.6044,3.5877
3,1444.08,3.5898,3.6012,3.5845
3,1462.66,3.5866,3.5977,3.5810
3,1481.16,3.5836,3.5946,3.5779
3,1499.72,3.5806,3.5909,3.5742
3,1518.28,3.5777,3.5877,3.5710
3,1536.88,3.5746,3.5841,3.5674
3,1555.38,3.5717,3.5810,3.5643
3,1574.16,3.5688,3.5778,3.5611
3,1592.70,3.5660,3.5743,3.5576
3,1611.19,3.5630,3.5706,3.5539
3,1629.75,3.5601,3.5674,3.5507
3,1648.34,3.5575,3.5638,3.5471
3,1666.95,3.5547,3.5602,3.5435
3,1685.67,3.5520,3.5571,3.5404
3,1704.22,3.5496,3.5536,3.5369
3,1722.81,3.5465,3.5505,3.5337
3,1741.45,3.5440,3.5472,3.5305
3,1760.22,3.5415,3.5438,3.5271
3,1778.92,3.5390,3.5404,3.5237
3,1797.53,3.5365,3.5368,3.5201
3,1816.23,3.5341,3.5339,3.5172
3,1835.03,3.5315,3.5321,3.5154
3,1853.86,3.5293,3.5300,3.5133
3,1872.62,3.5269,3.5281,3.5114
3,1891.38,3.5246,3.5260,3.5093
3,1910.11,3.5223,3.5241,3.5074
3,1928.84,3.5202,3.5221,3.5054
3,1947.61,3.5179,3.5203,3.5036
3,1966.33,3.5158,3.5177,3.5010
3,1985.00,3.5136,3.5162,3.4995
3,2003.80,3.5117,3.5139,3.4972
3,2022.70,3.5097,3.5119,3.4952
3,2041.44,3.5077,3.5098,3.4931
3,2060.36,3.5056,3.5078,3.4911
3,2079.09,3.5040,3.5053,3.4886
3,2097.86,3.5022,3.5037,3.4870
3,2116.72,3.5000,3.5015,3.4848
3,2135.58,3.4979,3.4997,3.4830
3,2154.44,3.4964,3.4974,3.4807
3,2173.38,3.4946,3.4953,3.4786
3,2192.30,3.4926,3.4936,3.4769
3,2211.12,3.4910,3.4920,3.4752
3,2229.95,3.4887,3.4903,3.4736
3,2248.83,3.4870,3.4884,3.4717
3,2267.77,3.4849,3.4869,3.4702
3,2286.72,3.4831,3.4849,3.4682
3,2305.66,3.4812,3.4832,3.4664
3,2324.69,3.4794,3.4812,3.4645
3,2343.67,3.4773,3.4796,3.4629
3,2362.62,3.4753,3.4782,3.4615
3,2381.59,3.4732,3.4763,3.4596
3,2400.58,3.4711,3.4744,3.4577
3,2419.64,3.4690,3.4730,3.4563
3,2438.62,3.4669,3.4707,3.4540
3,2457.70,3.4647,3.4691,3.4524
3,2476.95,3.4622,3.4672,3.4505
3,2496.14,3.4602,3.4654,3.4487
3,2515.20,3.4576,3.4638,3.4471
3,2534.31,3.4552,3.4609,3.4442
3,2553.34,3.4528,3.4570,3.4403
3,2572.38,3.4502,3.4531,3.4364
3,2591.66,3.4476,3.4497,3.4330
3,2610.80,3.4449,3.4458,3.4291
3,2630.00,3.4420,3.4420,3.4253
3,2649.12,3.4391,3.4387,3.4219
3,2668.24,3.4362,3.4348,3.4180
3,2687.44,3.4332,3.4309,3.4142
3,2706.86,3.4299,3.4280,3.4113
3,2726.11,3.4264,3.4239,3.4072
3,2745.34,3.4230,3.4201,3.4034
3,2764.61,3.4194,3.4167,3.4000
3,2783.89,3.4158,3.4127,3.3960
3,2803.22,3.4116,3.4090,3.3923
3,2822.44,3.4074,3.4053,3.3886
3,2841.70,3.4030,3.4017,3.3850
3,2860.91,3.3983,3.3979,3.3812
3,2880.20,3.3933,3.3936,3.3769
3,2899.55,3.3877,3.3747,3.3580
3,2918.99,3.3819,3.3560,3.3393
3,2938.27,3.3752,3.3372,3.3205
3,2957.75,3.3678,3.3181,3.3014
3,2977.19,3.3598,3.2994,3.2827
3,2996.70,3.3506,3.2806,3.2639
3,3016.19,3.3401,3.2615,3.2448
3,3035.66,3.3283,3.2425,3.2258
3,3055.28,3.3145,3.2233,3.2065
3,3074.69,3.2990,3.2045,3.1878
3,3094.11,3.2808,3.1855,3.1688
3,3113.59,3.2599,3.1667,3.1500
3,3133.08,3.2362,3.1476,3.1309
3,3152.66,3.2084,3.1288,3.1121
3,3172.17,3.1762,3.1099,3.0932
3,3191.70,3.1392,3.0908,3.0741
3,3211.24,3.0953,3.0720,3.0553
3,3230.89,3.0430,3.0530,3.0363
3,3250.56,2.9787,3.0299,3.0132
3,3270.22,2.8940,3.0048,2.9881
3,3289.86,2.7736,2.9798,2.9631
3,3309.72,2.5929,2.9549,2.9382
3,3329.50,2.9951,3.1687,3.1539
3,3349.31,3.0773,3.1708,3.1576
3,3369.16,3.1305,3.1712,3.1596
3,3389.08,3.1679,3.1715,3.1611
3,3408.92,3.1951,3.1716,3.1624
3,3428.77,3.2160,3.1713,3.1632
3,3449.00,3.2337,3.1716,3.1643
3,3469.03,3.2480,3.1713,3.1649
3,3489.30,3.2608,3.1713,3.1657
3,3509.56,3.2714,3.1712,3.1662
3,3529.89,3.2809,3.1715,3.1670
3,3550.16,3.2891,3.1713,3.1673
3,3570.53,3.2963,3.1713,3.1678
3,3590.75,3.3032,3.1714,3.1684
3,3611.16,3.3091,3.1712,3.1685
3,3631.56,3.3142,3.1712,3.1687
4,0.00,4.1883,4.1907,4.1907
4,16.72,4.1874,4.1913,4.1913
4,35.66,3.9823,3.9698,3.9680
4,53.86,3.9603,3.9605,3.9571
4,72.00,3.9443,3.9526,3.9478
4,90.16,3.9307,3.9449,3.9389
4,108.36,3.9194,3.9377,3.9306
4,126.56,3.9090,3.9300,3.9219
4,144.62,3.9000,3.9232,3.9142
4,162.84,3.8914,3.9152,3.9054
4,181.03,3.8837,3.9082,3.8977
4,199.28,3.8763,3.9008,3.8896
4,217.50,3.8694,3.8935,3.8817
4,235.66,3.8628,3.8862,3.8740
4,253.75,3.8566,3.8788,3.8661
4,271.88,3.8503,3.8714,3.8583
4,290.00,3.8444,3.8637,3.8502
4,308.22,3.8388,3.8566,3.8427
4,326.44,3.8334,3.8494,3.8352
4,344.55,3.8279,3.8420,3.8277
4,362.77,3.8230,3.8347,3.8201
4,381.00,3.8180,3.8281,3.8132
4,399.19,3.8127,3.8236,3.8086
4,417.33,3.8078,3.8187,3.8035
4,435.58,3.8028,3.8143,3.7989
4,453.73,3.7976,3.8095,3.7939
4,471.89,3.7927,3.8051,3.7895
4,490.08,3.7876,3.8004,3.7846
4,508.27,3.7825,3.7958,3.7799
4,526.47,3.7774,3.7914,3.7755
4,544.59,3.7728,3.7867,3.7706
4,562.81,3.7679,3.7820,3.7659
4,581.05,3.7634,3.7775,3.7613
4,599.33,3.7588,3.7727,3.7564
4,617.61,3.7544,3.7680,3.7518
4,635.77,3.7497,3.7630,3.7466
4,653.95,3.7455,3.7586,3.7422
4,672.27,3.7413,3.7541,3.7377
4,690.48,3.7372,3.7492,3.7328
4,708.91,3.7330,3.7447,3.7282
4,727.17,3.7289,3.7400,3.7235
4,745.47,3.7250,3.7357,3.7192
4,763.70,3.7208,3.7322,3.7157
4,781.97,3.7168,3.7279,3.7114
4,800.41,3.7129,3.7241,3.7075
4,818.73,3.7090,3.7204,3.7038
4,837.03,3.7051,3.7166,3.7000
4,855.28,3.7014,3.7118,3.6952
4,873.59,3.6971,3.7083,3.6917
4,892.03,3.6935,3.7046,3.6880
4,910.27,3.6894,3.7004,3.6837
4,928.61,3.6856,3.6961,3.6795
4,946.89,3.6822,3.6924,3.6758
4,965.11,3.6783,3.6885,3.6719
4,983.50,3.6746,3.6847,3.6681
4,1001.88,3.6707,3.6809,3.6642
4,1020.27,3.6670,3.6767,3.6601
4,1038.62,3.6635,3.6728,3.6561
4,1056.95,3.6601,3.6692,3.6526
4,1075.25,3.6563,3.6651,3.6484
4,1093.56,3.6528,3.6612,3.6446
4,1111.92,3.6494,3.6582,3.6415
4,1130.30,3.6458,3.6550,3.6383
4,1148.69,3.6425,3.6520,3.6353
4,1167.03,3.6386,3.6482,3.6316
4,1185.53,3.6355,3.6456,3.6289
4,1203.81,3.6321,3.6422,3.6256
4,1222.19,3.6288,3.6389,3.6222
4,1240.52,3.6252,3.6359,3.6192
4,1258.84,3.6219,3.6326,3.6159
4,1277.20,3.6188,3.6297,3.6130
4,1295.66,3.6154,3.6264,3.6097
4,1314.14,3.6122,3.6234,3.6066
4,1332.66,3.6090,3.6202,3.6035
4,1351.22,3.6058,3.6171,3.6004
4,1369.62,3.6025,3.6139,3.5971
4,1388.09,3.5994,3.6106,3.5939
4,1406.58,3.5961,3.6074,3.5907
4,1425.11,3.5932,3.6041,3.5874
4,1443.66,3.5901,3.6008,3.5841
4,1462.09,3.5870,3.5979,3.5812
4,1480.53,3.5841,3.5944,3.5777
4,1498.98,3.5809,3.5910,3.5743
4,1517.52,3.5779,3.5875,3.5708
4,1536.05,3.5750,3.5842,3.5675
4,1554.61,3.5720,3.5809,3.5641
4,1573.20,3.5692,3.5776,3.5609
4,1591.72,3.5663,3.5741,3.5574
4,1610.31,3.5635,3.5710,3.5543
4,1628.81,3.5606,3.5672,3.5505
4,1647.41,3.5578,3.5640,3.5473
4,1665.97,3.5551,3.5608,3.5441
4,1684.44,3.5525,3.5570,3.5403
4,1703.09,3.5497,3.5539,3.5372
4,1721.62,3.5472,3.5505,3.5337
4,1740.38,3.5445,3.5470,3.5303
4,1759.06,3.5419,3.5437,3.5270
4,1777.72,3.5393,3.5401,3.5234
4,1796.56,3.5368,3.5369,3.5202
4,1815.28,3.5346,3.5346,3.5178
4,1833.98,3.5320,3.5324,3.5157
4,1852.70,3.5297,3.5300,3.5133
4,1871.44,3.5275,3.5279,3.5112
4,1890.23,3.5251,3.5260,3.5093
4,1908.89,3.5228,3.5240,3.5073
4,1927.72,3.5208,3.5218,3.5051
4,1946.47,3.5185,3.5198,3.5031
4,1965.22,3.5164,3.5178,3.5011
4,1984.08,3.5143,3.5159,3.4992
4,2002.89,3.5121,3.5137,3.4970
4,2021.78,3.5104,3.5117,3.4950
4,2040.52,3.5082,3.5097,3.4930
4,2059.34,3.5063,3.5074,3.4907
4,2078.08,3.5045,3.5057,3.4890
4,2096.91,3.5026,3.5035,3.4868
4,2115.67,3.5006,3.5015,3.4848
4,2134.52,3.4987,3.4994,3.4827
4,2153.48,3.4968,3.4974,3.4807
4,2172.23,3.4949,3.4955,3.4787
4,2191.16,3.4931,3.4940,3.4773
4,2210.05,3.4913,3.4920,3.4753
4,2228.95,3.4894,3.4903,3.4736
4,2247.77,3.4876,3.4885,3.4718
4,2266.67,3.4856,3.4870,3.4703
4,2285.59,3.4837,3.4848,3.4681
4,2304.53,3.4817,3.4833,3.4666
4,2323.45,3.4798,3.4814,3.4647
4,2342.53,3.4778,3.4794,3.4627
4,2361.61,3.4757,3.4778,3.4611
4,2380.52,3.4737,3.4759,3.4592
4,2399.53,3.4716,3.4743,3.4576
4,2418.58,3.4693,3.4726,3.4559
4,2437.66,3.4673,3.4707,3.4540
4,2456.80,3.4651,3.4692,3.4525
4,2475.72,3.4628,3.4673,3.4506
4,2494.80,3.4605,3.4655,3.4488
4,2513.81,3.4583,3.4637,3.4470
4,2532.88,3.4559,3.4604,3.4437
4,2551.92,3.4533,3.4569,3.4402
4,2571.06,3.4508,3.4535,3.4367
4,2590.16,3.4482,3.4497,3.4330
4,2609.22,3.4452,3.4459,3.4292
4,2628.31,3.4426,3.4424,3.4257
4,2647.55,3.4397,3.4388,3.4221
4,2666.67,3.4367,3.4348,3.4180
4,2686.03,3.4336,3.4313,3.4145
4,2705.23,3.4302,3.4276,3.4108
4,2724.41,3.4270,3.4241,3.4074
4,2743.70,3.4236,3.4204,3.4037
4,2762.92,3.4199,3.4168,3.4001
4,2782.28,3.4157,3.4127,3.3959
4,2801.61,3.4120,3.4090,3.3923
4,2820.86,3.4077,3.4055,3.3888
4,2840.16,3.4030,3.4016,3.3849
4,2859.42,3.3985,3.3980,3.3812
4,2878.81,3.3933,3.3942,3.3775
4,2898.20,3.3878,3.3754,3.3587
4,2917.50,3.3816,3.3564,3.3397
4,2936.94,3.3751,3.3377,3.3210
4,2956.33,3.3676,3.3189,3.3022
4,2975.69,3.3593,3.2997,3.2830
4,2995.06,3.3499,3.2812,3.2645
4,3014.47,3.3397,3.2618,3.2451
4,3033.88,3.3276,3.2434,3.2266
4,3053.25,3.3136,3.2243,3.2075
4,3072.67,3.2975,3.2060,3.1893
4,3092.20,3.2791,3.1870,3.1703
4,3111.77,3.2577,3.1680,3.1513
4,3131.31,3.2331,3.1489,3.1322
4,3150.88,3.2044,3.1300,3.1133
4,3170.44,3.1717,3.1104,3.0937
4,3190.00,3.1331,3.0916,3.0749
4,3209.58,3.0877,3.0727,3.0560
4,3229.14,3.0335,3.0537,3.0370
4,3248.77,2.9661,3.0308,3.0141
4,3268.34,2.8754,3.0058,2.9891
4,3287.94,2.7451,2.9811,2.9644
4,3307.69,2.5474,2.9560,2.9393
4,3327.53,2.9750,3.1701,3.1553
4,3347.33,3.0601,3.1721,3.1590
4,3367.16,3.1145,3.1726,3.1610
4,3387.00,3.1534,3.1727,3.1623
4,3406.91,3.1817,3.1729,3.1637
4,3426.84,3.2042,3.1729,3.1647
4,3447.02,3.2219,3.1730,3.1657
4,3466.98,3.2372,3.1726,3.1662
4,3487.17,3.2500,3.1726,3.1669
4,3507.39,3.2611,3.1724,3.1674
4,3527.67,3.2707,3.1728,3.1684
4,3547.92,3.2794,3.1726,3.1687
4,3568.16,3.2871,3.1726,3.1691
4,3588.56,3.2938,3.1726,3.1695
4,3608.77,3.3001,3.1726,3.1699
4,3629.17,3.3055,3.1728,3.1703
5,0.00,4.1888,4.1910,4.1910
5,16.72,4.1879,4.1914,4.1914
5,35.70,3.9834,3.9699,3.9681
5,53.91,3.9619,3.9604,3.9571
5,71.95,3.9458,3.9526,3.9479
5,90.11,3.9325,3.9448,3.9388
5,108.25,3.9209,3.9377,3.9306
5,126.25,3.9110,3.9305,3.9225
5,144.36,3.9019,3.9231,3.9141
5,162.56,3.8935,3.9155,3.9058
5,180.78,3.8856,3.9083,3.8978
5,199.00,3.8785,3.9009,3.8897
5,217.19,3.8716,3.8932,3.8815
5,235.36,3.8648,3.8860,3.8738
5,253.59,3.8587,3.8786,3.8659
5,271.72,3.8525,3.8715,3.8584
5,289.91,3.8462,3.8643,3.8508
5,308.02,3.8409,3.8566,3.8428
5,326.30,3.8354,3.8494,3.8353
5,344.50,3.8301,3.8422,3.8278
5,362.64,3.8251,3.8348,3.8202
5,380.86,3.8200,3.8280,3.8132
5,399.08,3.8150,3.8237,3.8086
5,417.20,3.8100,3.8189,3.8037
5,435.41,3.8049,3.8142,3.7988
5,453.61,3.7998,3.8097,3.7942
5,471.80,3.7948,3.8049,3.7893
5,490.02,3.7897,3.8002,3.7845
5,508.16,3.7849,3.7959,3.7801
5,526.31,3.7796,3.7912,3.7753
5,544.52,3.7747,3.7867,3.7707
5,562.77,3.7700,3.7818,3.7657
5,580.92,3.7652,3.7774,3.7613
5,599.12,3.7607,3.7725,3.7563
5,617.25,3.7562,3.7679,3.7516
5,635.48,3.7518,3.7633,3.7470
5,653.81,3.7476,3.7587,3.7423
5,672.22,3.7430,3.7537,3.7373
5,690.41,3.7390,3.7492,3.7328
5,708.78,3.7348,3.7446,3.7281
5,727.02,3.7306,3.7402,3.7237
5,745.33,3.7267,3.7356,3.7191
5,763.52,3.7227,3.7317,3.7152
5,781.78,3.7189,3.7281,3.7116
5,800.05,3.7149,3.7242,3.7077
5,818.30,3.7109,3.7202,3.7036
5,836.59,3.7069,3.7164,3.6998
5,855.00,3.7029,3.7125,3.6959
5,873.36,3.6991,3.7085,3.6919
5,891.55,3.6952,3.7045,3.6879
5,909.81,3.6911,3.7005,3.6839
5,928.28,3.6874,3.6963,3.6797
5,946.55,3.6837,3.6928,3.6762
5,964.94,3.6797,3.6889,3.6722
5,983.23,3.6760,3.6847,3.6680
5,1001.52,3.6725,3.6806,3.6640
5,1019.81,3.6687,3.6770,3.6604
5,1038.17,3.6652,3.6729,3.6563
5,1056.58,3.6615,3.6694,3.6527
5,1074.89,3.6580,3.6650,3.6484
5,1093.23,3.6545,3.6616,3.6449
5,1111.56,3.6508,3.6583,3.6416
5,1129.97,3.6475,3.6549,3.6382
5,1148.36,3.6439,3.6517,3.6351
5,1166.70,3.6404,3.6488,3.6321
5,1185.11,3.6370,3.6455,3.6288
5,1203.50,3.6336,3.6420,3.6253
5,1222.03,3.6304,3.6391,3.6224
5,1240.58,3.6268,3.6360,3.6193
5,1258.91,3.6236,3.6331,3.6164
5,1277.36,3.6203,3.6297,3.6130
5,1295.86,3.6166,3.6261,3.6094
5,1314.28,3.6136,3.6233,3.6066
5,1332.81,3.6103,3.6201,3.6034
5,1351.30,3.6071,3.6171,3.6004
5,1369.72,3.6038,3.6136,3.5969
5,1388.22,3.6007,3.6106,3.5939
5,1406.66,3.5975,3.6073,3.5906
5,1425.20,3.5945,3.6044,3.5876
5,1443.70,3.5912,3.6009,3.5842
5,1462.27,3.5883,3.5979,3.5811
5,1480.84,3.5852,3.5941,3.5774
5,1499.41,3.5820,3.5907,3.5740
5,1517.94,3.5791,3.5875,3.5708
5,1536.52,3.5761,3.5843,3.5676
5,1555.00,3.5733,3.5807,3.5640
5,1573.47,3.5705,3.5775,3.5607
5,1592.00,3.5676,3.5741,3.5574
5,1610.61,3.5648,3.5707,3.5540
5,1629.19,3.5619,3.5673,3.5506
5,1647.78,3.5590,3.5638,3.5471
5,1666.41,3.5563,3.5606,3.5439
5,1684.95,3.5537,3.5573,3.5406
5,1703.61,3.5510,3.5537,3.5370
5,1722.25,3.5485,3.5505,3.5338
5,1740.88,3.5458,3.5470,3.5302
5,1759.42,3.5432,3.5437,3.5269
5,1778.06,3.5404,3.5401,3.5234
5,1796.75,3.5379,3.5368,3.5201
5,1815.34,3.5358,3.5342,3.5175
5,1833.91,3.5332,3.5322,3.5154
5,1852.64,3.5308,3.5303,3.5136
5,1871.38,3.5285,3.5281,3.5114
5,1890.30,3.5263,3.5258,3.5091
5,1909.06,3.5238,3.5240,3.5073
5,1927.75,3.5219,3.5218,3.5051
5,1946.48,3.5197,3.5199,3.5032
5,1965.28,3.5176,3.5178,3.5010
5,1983.98,3.5156,3.5158,3.4990
5,2002.73,3.5135,3.5137,3.4969
5,2021.55,3.5114,3.5119,3.4952
5,2040.45,3.5095,3.5097,3.4930
5,2059.36,3.5076,3.5075,3.4908
5,2078.25,3.5055,3.5052,3.4885
5,2097.19,3.5037,3.5031,3.4864
5,2115.91,3.5016,3.5016,3.4849
5,2134.80,3.4999,3.4995,3.4828
5,2153.70,3.4979,3.4974,3.4806
5,2172.62,3.4960,3.4954,3.4787
5,2191.59,3.4943,3.4937,3.4770
5,2210.55,3.4924,3.4919,3.4752
5,2229.50,3.4904,3.4901,3.4734
5,2248.52,3.4886,3.4885,3.4718
5,2267.44,3.4868,3.4864,3.4697
5,2286.25,3.4847,3.4846,3.4679
5,2305.25,3.4827,3.4831,3.4664
5,2324.24,3.4808,3.4813,3.4646
5,2343.17,3.4790,3.4796,3.4629
5,2362.17,3.4769,3.4776,3.4609
5,2381.16,3.4746,3.4761,3.4593
5,2400.28,3.4726,3.4740,3.4573
5,2419.27,3.4709,3.4725,3.4557
5,2438.28,3.4686,3.4708,3.4541
5,2457.25,3.4663,3.4687,3.4520
5,2476.34,3.4640,3.4672,3.4505
5,2495.41,3.4616,3.4655,3.4488
5,2514.50,3.4595,3.4635,3.4468
5,2533.61,3.4571,3.4605,3.4437
5,2552.72,3.4547,3.4567,3.4400
5,2571.80,3.4521,3.4534,3.4367
5,2590.89,3.4495,3.4495,3.4328
5,2610.02,3.4467,3.4459,3.4292
5,2629.12,3.4439,3.4423,3.4256
5,2648.30,3.4409,3.4385,3.4217
5,2667.47,3.4382,3.4349,3.4182
5,2686.77,3.4350,3.4314,3.4147
5,2705.92,3.4318,3.4276,3.4109
5,2725.20,3.4285,3.4238,3.4071
5,2744.50,3.4247,3.4199,3.4032
5,2763.70,3.4213,3.4165,3.3998
5,2782.92,3.4176,3.4130,3.3963
5,2802.27,3.4138,3.4087,3.3920
5,2821.49,3.4094,3.4053,3.3886
5,2840.75,3.4047,3.4017,3.3850
5,2860.14,3.4001,3.3980,3.3813
5,2879.45,3.3950,3.3936,3.3769
5,2898.80,3.3894,3.3745,3.3577
5,2918.17,3.3834,3.3557,3.3390
5,2937.64,3.3767,3.3368,3.3201
5,2957.05,3.3695,3.3180,3.3013
5,2976.53,3.3610,3.2991,3.2824
5,2996.02,3.3516,3.2800,3.2633
5,3015.52,3.3410,3.2611,3.2444
5,3034.94,3.3287,3.2422,3.2255
5,3054.39,3.3151,3.2232,3.2065
5,3073.88,3.2990,3.2041,3.1874
5,3093.53,3.2803,3.1851,3.1684
5,3113.02,3.2586,3.1662,3.1495
5,3132.62,3.2339,3.1471,3.1304
5,3152.14,3.2052,3.1284,3.1116
5,3171.67,3.1723,3.1093,3.0926
5,3191.30,3.1332,3.0903,3.0736
5,3210.89,3.0870,3.0713,3.0546
5,3230.49,3.0320,3.0519,3.0352
5,3250.20,2.9625,3.0283,3.0116
5,3269.80,2.8691,3.0036,2.9869
5,3289.53,2.7315,2.9785,2.9618
5,3309.25,2.5209,2.9537,2.9370
5,3329.05,2.9615,3.1677,3.1529
5,3348.91,3.0472,3.1698,3.1567
5,3368.91,3.1023,3.1704,3.1588
5,3388.89,3.1422,3.1705,3.1601
5,3408.77,3.1713,3.1707,3.1615
5,3428.83,3.1939,3.1707,3.1626
5,3448.95,3.2123,3.1706,3.1634
5,3469.19,3.2278,3.1706,3.1642
5,3489.42,3.2408,3.1707,3.1650
5,3509.64,3.2519,3.1704,3.1654
5,3530.00,3.2617,3.1704,3.1659
5,3550.38,3.2708,3.1704,3.1665
5,3570.78,3.2784,3.1702,3.1667
5,3591.19,3.2853,3.1703,3.1673
5,3611.52,3.2915,3.1705,3.1678
5,3631.91,3.2973,3.1704,3.1680
5,3652.28,3.3023,3.1700,3.1679
6,0.00,4.1884,4.1912,4.1912
6,16.72,4.1877,4.1915,4.1915
6,35.56,3.9846,3.9696,3.9678
6,53.69,3.9632,3.9606,3.9572
6,71.89,3.9470,3.9524,3.9477
6,90.08,3.9337,3.9450,3.9390
6,108.27,3.9225,3.9377,3.9306
6,126.38,3.9122,3.9302,3.9221
6,144.50,3.9036,3.9228,3.9138
6,162.66,3.8953,3.9154,3.9057
6,180.83,3.8874,3.9082,3.8978
6,198.98,3.8804,3.9006,3.8895
6,217.17,3.8733,3.8933,3.8816
6,235.39,3.8666,3.8862,3.8739
6,253.55,3.8603,3.8790,3.8663
6,271.75,3.8542,3.8713,3.8582
6,289.92,3.8482,3.8639,3.8504
6,308.03,3.8429,3.8570,3.8432
6,326.20,3.8372,3.8495,3.8354
6,344.31,3.8319,3.8423,3.8279
6,362.39,3.8267,3.8349,3.8203
6,380.52,3.8217,3.8283,3.8135
6,398.69,3.8167,3.8238,3.8088
6,416.84,3.8117,3.8191,3.8039
6,434.95,3.8067,3.8146,3.7992
6,453.23,3.8015,3.8102,3.7947
6,471.44,3.7967,3.8053,3.7896
6,489.64,3.7915,3.8004,3.7846
6,507.84,3.7866,3.7959,3.7800
6,526.14,3.7815,3.7913,3.7754
6,544.33,3.7766,3.7867,3.7707
6,562.55,3.7716,3.7822,3.7661
6,580.77,3.7670,3.7774,3.7612
6,599.11,3.7622,3.7728,3.7566
6,617.44,3.7578,3.7679,3.7517
6,635.70,3.7532,3.7636,3.7473
6,653.86,3.7489,3.7589,3.7426
6,672.17,3.7447,3.7540,3.7376
6,690.38,3.7404,3.7494,3.7330
6,708.58,3.7364,3.7447,3.7282
6,726.95,3.7322,3.7399,3.7234
6,745.16,3.7282,3.7358,3.7193
6,763.36,3.7241,3.7322,3.7157
6,781.59,3.7201,3.7282,3.7116
6,799.92,3.7162,3.7242,3.7076
6,818.25,3.7121,3.7201,3.7035
6,836.56,3.7082,3.7161,3.6995
6,854.77,3.7044,3.7125,3.6959
6,873.00,3.7005,3.7083,3.6917
6,891.31,3.6963,3.7048,3.6882
6,909.59,3.6927,3.7006,3.6840
6,927.95,3.6889,3.6968,3.6802
6,946.23,3.6849,3.6924,3.6758
6,964.58,3.6812,3.6885,3.6718
6,982.88,3.6775,3.6850,3.6683
6,1001.22,3.6739,3.6810,3.6643
6,1019.58,3.6701,3.6768,3.6601
6,1037.91,3.6664,3.6731,3.6564
6,1056.31,3.6628,3.6690,3.6523
6,1074.69,3.6593,3.6652,3.6485
6,1093.02,3.6556,3.6613,3.6446
6,1111.41,3.6521,3.6581,3.6414
6,1129.86,3.6485,3.6549,3.6382
6,1148.17,3.6449,3.6518,3.6351
6,1166.58,3.6416,3.6486,3.6319
6,1184.95,3.6380,3.6453,3.6286
6,1203.36,3.6348,3.6422,3.6255
6,1221.67,3.6312,3.6394,3.6227
6,1240.20,3.6280,3.6362,3.6195
6,1258.58,3.6247,3.6328,3.6161
6,1276.95,3.6213,3.6296,3.6129
6,1295.38,3.6181,3.6265,3.6098
6,1313.83,3.6148,3.6234,3.6067
6,1332.20,3.6113,3.6203,3.6036
6,1350.80,3.6083,3.6169,3.6002
6,1369.34,3.6048,3.6138,3.5971
6,1387.83,3.6019,3.6106,3.5939
6,1406.27,3.5984,3.6077,3.5910
6,1424.66,3.5955,3.6041,3.5874
6,1443.17,3.5925,3.6011,3.5844
6,1461.70,3.5893,3.5975,3.5807
6,1480.28,3.5864,3.5943,3.5776
6,1498.88,3.5833,3.5908,3.5741
6,1517.38,3.5802,3.5875,3.5708
6,1535.84,3.5773,3.5845,3.5678
6,1554.33,3.5743,3.5809,3.5642
6,1572.84,3.5715,3.5773,3.5606
6,1591.39,3.5686,3.5743,3.5576
6,1609.98,3.5658,3.5707,3.5540
6,1628.52,3.5630,3.5673,3.5506
6,1647.09,3.5602,3.5639,3.5472
6,1665.69,3.5575,3.5608,3.5441
6,1684.23,3.5546,3.5572,3.5405
6,1702.75,3.5520,3.5538,3.5371
6,1721.38,3.5494,3.5506,3.5339
6,1740.05,3.5467,3.5473,3.5306
6,1758.72,3.5440,3.5437,3.5270
6,1777.44,3.5416,3.5403,3.5236
6,1796.05,3.5391,3.5370,3.5203
6,1814.72,3.5369,3.5342,3.5175
6,1833.33,3.5343,3.5322,3.5155
6,1851.98,3.5320,3.5305,3.5138
6,1870.81,3.5298,3.5280,3.5113
6,1889.59,3.5273,3.5260,3.5093
6,1908.34,3.5249,3.5242,3.5075
6,1927.11,3.5227,3.5219,3.5052
6,1945.77,3.5207,3.5198,3.5031
6,1964.53,3.5186,3.5179,3.5012
6,1983.28,3.5164,3.5157,3.4990
6,2002.05,3.5144,3.5138,3.4971
6,2020.73,3.5124,3.5117,3.4950
6,2039.52,3.5105,3.5095,3.4928
6,2058.38,3.5083,3.5076,3.4909
6,2077.20,3.5065,3.5059,3.4892
