cycle,time,voltage,soc,soh,r0,time_to_runaway,output_limit,status
1,3035.09,3.3336,0.1739,1.0000,0.061636,3021140.75,1.00,0
1,3054.58,3.3213,0.1700,1.0000,0.060863,3002835.00,1.00,0
1,3074.02,3.3072,0.1658,1.0000,0.060225,2984065.25,1.00,0
1,3093.53,3.2909,0.1611,1.0000,0.059845,2964056.00,1.00,0
1,3113.09,3.2724,0.1561,1.0000,0.059633,2947680.75,1.00,0
1,3132.64,3.2506,0.1505,1.0000,0.059698,2923601.00,1.00,0
1,3152.24,3.2263,0.1444,1.0000,0.059970,2903453.50,1.00,0
1,3171.77,3.1981,0.1375,1.0000,0.060601,2880432.25,1.00,0
1,3191.25,3.1657,0.1298,1.0000,0.061550,2855365.75,1.00,0
1,3210.70,3.1280,0.1211,1.0000,0.062971,2830781.25,1.00,0
1,3230.38,3.0833,0.1110,1.0000,0.064837,2807446.75,1.00,0
1,3250.03,3.0304,0.0993,1.0000,0.067625,2779826.25,1.00,0
1,3269.69,2.9652,0.0817,1.0000,0.061415,2751280.00,1.00,0
1,3289.53,2.8783,0.0659,1.0000,0.064536,2721142.25,1.00,0
1,3309.19,2.7579,0.0446,1.0000,0.069514,2690230.75,1.00,0
1,3328.83,2.5872,0.0150,1.0000,0.076149,2652775.00,1.00,0
1,3348.74,2.9876,0.0279,1.0000,0.191222,2636628.25,1.00,0
1,3368.69,3.0662,0.0539,1.0000,0.174469,2675280.50,1.00,0
1,3388.74,3.1172,0.0622,1.0000,0.173951,2725482.25,1.00,0
1,3408.75,3.1534,0.0688,1.0000,0.173689,2777203.75,1.00,0
1,3428.72,3.1800,0.0740,1.0000,0.173537,2833699.00,1.00,0
1,3448.80,3.2009,0.0784,1.0000,0.173399,2891597.50,1.00,0
1,3468.95,3.2177,0.0822,1.0000,0.173313,2951102.00,1.00,0
1,3489.22,3.2320,0.0857,1.0000,0.173227,3008443.25,1.00,0
1,3509.61,3.2443,0.0887,1.0000,0.173189,3069959.75,1.00,0
1,3529.83,3.2546,0.0914,1.0000,0.173134,3127881.00,1.00,0
1,3550.16,3.2638,0.0938,1.0000,0.173102,3186305.50,1.00,0
1,3570.45,3.2719,0.0960,1.0000,0.173072,3242987.75,1.00,0
1,3590.80,3.2788,0.0981,1.0000,0.173024,3300873.50,1.00,0
1,3611.17,3.2848,0.0997,1.0000,0.173030,3356724.75,1.00,0
1,3631.44,3.2905,0.1013,1.0000,0.173021,3413482.25,1.00,0
1,3651.88,3.2956,0.1026,1.0000,0.173028,3470431.75,1.00,0
1,3672.34,3.3002,0.1042,1.0000,0.173025,3525843.00,1.00,0
2,0.00,4.1882,1.0000,0.9523,0.102240,5366519.00,1.00,0
2,16.80,4.1872,0.9952,0.9523,0.102252,5364230.00,1.00,0
2,35.77,3.9800,0.9905,0.9523,0.096778,5345724.00,1.00,0
2,53.89,3.9582,0.9850,0.9523,0.078443,5291131.00,1.00,0
2,72.09,3.9417,0.9800,0.9523,0.077088,5229409.50,1.00,0
2,90.19,3.9279,0.9745,0.9523,0.076702,5161197.00,1.00,0
2,108.33,3.9162,0.9682,0.9523,0.076234,5095885.50,1.00,0
2,126.61,3.9057,0.9619,0.9523,0.076043,5033761.00,1.00,0
2,144.83,3.8966,0.9578,0.9523,0.076551,4968459.50,1.00,0
2,163.06,3.8884,0.9521,0.9523,0.076530,4909105.00,1.00,0
2,181.25,3.8805,0.9459,0.9523,0.076322,4844838.00,1.00,0
2,199.41,3.8730,0.9406,0.9523,0.076443,4790851.50,1.00,0
2,217.45,3.8662,0.9356,0.9523,0.076550,4729927.50,1.00,0
2,235.52,3.8598,0.9305,0.9523,0.076576,4680907.50,1.00,0
2,253.80,3.8531,0.9253,0.9523,0.076585,4626690.50,1.00,0
2,271.94,3.8471,0.9202,0.9523,0.076539,4575099.00,1.00,0
2,290.11,3.8412,0.9152,0.9523,0.076441,4524859.50,1.00,0
2,308.25,3.8355,0.9106,0.9523,0.076420,4478680.50,1.00,0
2,326.38,3.8302,0.9049,0.9523,0.075873,4432922.50,1.00,0
2,344.56,3.8249,0.9004,0.9523,0.075802,4387632.00,1.00,0
2,362.72,3.8197,0.8952,0.9523,0.075821,4341246.50,1.00,0
2,380.84,3.8148,0.8911,0.9523,0.076164,4298588.50,1.00,0
2,399.08,3.8096,0.8861,0.9523,0.076256,4253468.50,1.00,0
2,417.23,3.8047,0.8811,0.9523,0.076258,4214743.00,1.00,0
2,435.44,3.7996,0.8760,0.9523,0.076356,4174441.50,1.00,0
2,453.64,3.7948,0.8709,0.9523,0.076431,4135906.75,1.00,0
2,471.84,3.7897,0.8659,0.9523,0.076539,4096804.50,1.00,0
2,490.06,3.7848,0.8608,0.9523,0.076589,4062130.50,1.00,0
2,508.28,3.7799,0.8557,0.9523,0.076666,4026151.50,1.00,0
2,526.52,3.7749,0.8506,0.9523,0.076750,3992310.75,1.00,0
2,544.75,3.7701,0.8455,0.9523,0.076770,3962660.00,1.00,0
2,562.97,3.7652,0.8403,0.9523,0.076847,3936254.00,1.00,0
2,581.19,3.7606,0.8352,0.9523,0.076894,3910239.50,1.00,0
2,599.36,3.7564,0.8302,0.9523,0.076934,3884552.75,1.00,0
2,617.55,3.7516,0.8251,0.9523,0.076872,3862415.00,1.00,0
2,635.72,3.7473,0.8200,0.9523,0.076848,3838073.75,1.00,0
2,654.08,3.7432,0.8149,0.9523,0.076752,3816790.25,1.00,0
2,672.36,3.7389,0.8098,0.9523,0.076674,3797898.25,1.00,0
2,690.56,3.7348,0.8048,0.9523,0.076586,3785910.00,1.00,0
2,709.00,3.7308,0.7997,0.9523,0.076465,3770527.75,1.00,0
2,727.17,3.7267,0.7945,0.9523,0.076411,3754269.75,1.00,0
2,745.45,3.7229,0.7894,0.9523,0.076382,3741705.25,1.00,0
2,763.67,3.7189,0.7843,0.9523,0.076356,3728649.25,1.00,0
2,781.94,3.7146,0.7792,0.9523,0.076465,3717156.25,1.00,0
2,800.31,3.7109,0.7740,0.9523,0.076369,3705253.00,1.00,0
2,818.64,3.7069,0.7689,0.9523,0.076367,3694205.00,1.00,0
2,836.97,3.7028,0.7638,0.9523,0.076422,3683014.25,1.00,0
2,855.34,3.6991,0.7587,0.9523,0.076339,3674590.25,1.00,0
2,873.73,3.6951,0.7535,0.9523,0.076395,3662410.25,1.00,0
2,892.12,3.6914,0.7484,0.9523,0.076210,3650264.25,1.00,0
2,910.34,3.6873,0.7433,0.9523,0.076262,3639227.75,1.00,0
2,928.64,3.6837,0.7382,0.9523,0.076193,3630452.75,1.00,0
2,947.03,3.6798,0.7331,0.9523,0.076137,3618606.25,1.00,0
2,965.42,3.6762,0.7280,0.9523,0.076079,3606894.25,1.00,0
2,983.78,3.6725,0.7229,0.9523,0.075992,3598375.75,1.00,0
2,1002.16,3.6689,0.7178,0.9523,0.075895,3584766.00,1.00,0
2,1020.53,3.6654,0.7127,0.9523,0.075749,3570962.75,1.00,0
2,1038.88,3.6617,0.7076,0.9523,0.075714,3562338.75,1.00,0
2,1057.39,3.6582,0.7024,0.9523,0.075622,3550131.00,1.00,0
2,1075.81,3.6545,0.6973,0.9523,0.075579,3535476.25,1.00,0
2,1094.17,3.6511,0.6922,0.9523,0.075572,3526043.50,1.00,0
2,1112.55,3.6476,0.6870,0.9523,0.075648,3511936.75,1.00,0
2,1130.91,3.6439,0.6819,0.9523,0.075727,3501584.50,1.00,0
2,1149.20,3.6407,0.6768,0.9523,0.075758,3490976.00,1.00,0
2,1167.50,3.6373,0.6717,0.9523,0.075826,3476201.00,1.00,0
2,1185.84,3.6339,0.6665,0.9523,0.075841,3464076.75,1.00,0
2,1204.23,3.6305,0.6614,0.9523,0.075890,3451336.25,1.00,0
2,1222.56,3.6270,0.6563,0.9523,0.076008,3442560.25,1.00,0
2,1241.00,3.6238,0.6511,0.9523,0.076041,3428636.75,1.00,0
2,1259.41,3.6208,0.6460,0.9523,0.075974,3416502.75,1.00,0
2,1277.88,3.6171,0.6408,0.9523,0.076079,3403222.75,1.00,0
2,1296.27,3.6140,0.6356,0.9523,0.076072,3391327.00,1.00,0
2,1314.69,3.6107,0.6305,0.9523,0.076155,3382471.25,1.00,0
2,1333.20,3.6076,0.6253,0.9523,0.076149,3369169.25,1.00,0
2,1351.70,3.6043,0.6201,0.9523,0.076181,3357552.25,1.00,0
2,1370.20,3.6011,0.6149,0.9523,0.076183,3345885.75,1.00,0
2,1388.70,3.5981,0.6098,0.9523,0.076149,3334520.75,1.00,0
2,1407.23,3.5948,0.6046,0.9523,0.076231,3324493.75,1.00,0
2,1425.77,3.5918,0.5994,0.9523,0.076163,3315925.75,1.00,0
2,1444.31,3.5886,0.5943,0.9523,0.076121,3304069.75,1.00,0
2,1462.78,3.5855,0.5891,0.9523,0.076091,3293437.25,1.00,0
2,1481.39,3.5826,0.5840,0.9523,0.075938,3284391.50,1.00,0
2,1499.95,3.5797,0.5788,0.9523,0.075850,3274527.25,1.00,0
2,1518.48,3.5768,0.5737,0.9523,0.075744,3263578.50,1.00,0
2,1537.09,3.5739,0.5686,0.9523,0.075636,3252355.75,1.00,0
2,1555.64,3.5707,0.5634,0.9523,0.075571,3243769.00,1.00,0
2,1574.20,3.5680,0.5583,0.9523,0.075458,3234144.25,1.00,0
2,1592.73,3.5649,0.5532,0.9523,0.075356,3221467.75,1.00,0
2,1611.27,3.5622,0.5481,0.9523,0.075089,3213968.00,1.00,0
2,1629.81,3.5593,0.5430,0.9523,0.074980,3205341.75,1.00,0
2,1648.41,3.5565,0.5379,0.9523,0.074815,3196251.00,1.00,0
2,1666.98,3.5539,0.5328,0.9523,0.074615,3186918.50,1.00,0
2,1685.52,3.5511,0.5277,0.9523,0.074364,3178844.00,1.00,0
2,1704.25,3.5485,0.5226,0.9523,0.074131,3169961.25,1.00,0
2,1722.81,3.5457,0.5175,0.9523,0.073890,3161507.50,1.00,0
2,1741.47,3.5432,0.5124,0.9523,0.073590,3150521.00,1.00,0
2,1760.16,3.5406,0.5073,0.9523,0.073423,3142088.75,1.00,0
2,1778.83,3.5382,0.5022,0.9523,0.073085,3132937.75,1.00,0
2,1797.55,3.5357,0.4971,0.9523,0.072927,3124201.25,1.00,0
2,1816.30,3.5332,0.4915,0.9523,0.072846,3116326.50,1.00,0
2,1835.03,3.5307,0.4864,0.9523,0.072925,3107582.75,1.00,0
2,1853.78,3.5285,0.4811,0.9523,0.072820,3097805.00,1.00,0
2,1872.53,3.5261,0.4759,0.9523,0.072822,3089943.50,1.00,0
2,1891.27,3.5240,0.4706,0.9523,0.072824,3081708.50,1.00,0
2,1910.03,3.5213,0.4654,0.9523,0.072890,3070577.25,1.00,0
2,1928.69,3.5195,0.4602,0.9523,0.072795,3062294.00,1.00,0
2,1947.34,3.5171,0.4549,0.9523,0.072824,3053876.00,1.00,0
2,1966.06,3.5148,0.4497,0.9523,0.072890,3044958.50,1.00,0
2,1984.72,3.5128,0.4445,0.9523,0.072824,3034839.00,1.00,0
2,2003.44,3.5108,0.4393,0.9523,0.072855,3027680.25,1.00,0
2,2022.20,3.5089,0.4340,0.9523,0.072784,3021004.75,1.00,0
2,2040.98,3.5070,0.4288,0.9523,0.072766,3010637.50,1.00,0
2,2059.77,3.5050,0.4235,0.9523,0.072751,3003289.00,1.00,0
2,2078.56,3.5031,0.4183,0.9523,0.072686,2993861.75,1.00,0
2,2097.36,3.5011,0.4130,0.9523,0.072673,2984128.50,1.00,0
2,2116.09,3.4992,0.4078,0.9523,0.072599,2977565.75,1.00,0
2,2134.86,3.4975,0.4026,0.9523,0.072510,2967896.75,1.00,0
2,2153.72,3.4955,0.3973,0.9523,0.072508,2959156.00,1.00,0
2,2172.67,3.4938,0.3919,0.9523,0.072451,2950125.75,1.00,0
2,2191.61,3.4916,0.3866,0.9523,0.072512,2939081.75,1.00,0
2,2210.52,3.4899,0.3814,0.9523,0.072495,2932248.50,1.00,0
2,2229.44,3.4880,0.3761,0.9523,0.072531,2922553.00,1.00,0
2,2248.42,3.4861,0.3708,0.9523,0.072523,2914974.00,1.00,0
2,2267.47,3.4842,0.3654,0.9523,0.072603,2904958.75,1.00,0
2,2286.41,3.4826,0.3602,0.9523,0.072560,2893818.75,1.00,0
2,2305.30,3.4806,0.3549,0.9523,0.072614,2884844.75,1.00,0
2,2324.28,3.4785,0.3496,0.9523,0.072661,2875760.75,1.00,0
2,2343.36,3.4765,0.3442,0.9523,0.072717,2865147.75,1.00,0
2,2362.25,3.4744,0.3389,0.9523,0.072836,2856927.00,1.00,0
2,2381.20,3.4724,0.3336,0.9523,0.072916,2847116.25,1.00,0
2,2400.27,3.4705,0.3283,0.9523,0.072978,2835678.00,1.00,0
2,2419.23,3.4683,0.3230,0.9523,0.073065,2826657.50,1.00,0
2,2438.31,3.4660,0.3176,0.9523,0.073247,2814507.00,1.00,0
2,2457.42,3.4638,0.3123,0.9523,0.073348,2802766.25,1.00,0
2,2476.48,3.4618,0.3069,0.9523,0.073463,2793807.25,1.00,0
2,2495.62,3.4593,0.3015,0.9523,0.073628,2783698.00,1.00,0
2,2514.73,3.4570,0.2962,0.9523,0.073536,2772831.50,1.00,0
2,2533.86,3.4546,0.2925,0.9523,0.073526,2761491.00,1.00,0
2,2552.94,3.4521,0.2875,0.9523,0.073337,2753472.25,1.00,0
2,2572.02,3.4496,0.2824,0.9523,0.073129,2740673.50,1.00,0
2,2591.12,3.4470,0.2772,0.9523,0.072922,2727778.25,1.00,0
2,2610.27,3.4442,0.2721,0.9523,0.072702,2716528.50,1.00,0
2,2629.44,3.4416,0.2669,0.9523,0.072451,2706228.50,1.00,0
2,2648.64,3.4388,0.2618,0.9523,0.072181,2692621.75,1.00,0
2,2667.77,3.4357,0.2566,0.9523,0.071965,2681194.50,1.00,0
2,2686.91,3.4327,0.2514,0.9523,0.071789,2668034.25,1.00,0
2,2705.98,3.4295,0.2462,0.9523,0.071586,2658500.50,1.00,0
2,2725.27,3.4260,0.2409,0.9523,0.071492,2644286.00,1.00,0
2,2744.56,3.4227,0.2356,0.9523,0.071301,2632621.75,1.00,0
2,2763.81,3.4191,0.2303,0.9523,0.071231,2621648.50,1.00,0
2,2783.16,3.4151,0.2249,0.9523,0.071211,2608436.50,1.00,0
2,2802.41,3.4113,0.2196,0.9523,0.071060,2596529.00,1.00,0
2,2821.72,3.4073,0.2142,0.9523,0.071122,2584227.00,1.00,0
2,2840.95,3.4028,0.2087,0.9523,0.071231,2569815.50,1.00,0
2,2860.34,3.3984,0.2033,0.9523,0.071316,2559406.50,1.00,0
2,2879.72,3.3933,0.1984,0.9523,0.070433,2547401.25,1.00,0
2,2899.25,3.3878,0.1972,0.9523,0.071356,2535234.75,1.00,0
2,2918.70,3.3818,0.1939,0.9523,0.070021,2521750.25,1.00,0
2,2938.16,3.3756,0.1906,0.9523,0.068641,2509500.50,1.00,0
2,2957.47,3.3685,0.1873,0.9523,0.067450,2495633.75,1.00,0
2,2976.86,3.3606,0.1839,0.9523,0.066389,2483368.25,1.00,0
2,2996.30,3.3518,0.1806,0.9523,0.065174,2470277.00,1.00,0
2,3015.77,3.3417,0.1770,0.9523,0.064190,2457507.75,1.00,0
2,3035.28,3.3299,0.1731,0.9523,0.063457,2441351.25,1.00,0
2,3054.80,3.3169,0.1691,0.9523,0.062754,2427402.50,1.00,0
2,3074.30,3.3015,0.1646,0.9523,0.062257,2409669.00,1.00,0
2,3093.72,3.2844,0.1599,0.9523,0.061969,2395219.75,1.00,0
2,3113.25,3.2639,0.1545,0.9523,0.061937,2376125.25,1.00,0
2,3132.88,3.2408,0.1486,0.9523,0.062126,2359351.00,1.00,0
2,3152.53,3.2138,0.1419,0.9523,0.062637,2342449.50,1.00,0
2,3172.16,3.1827,0.1345,0.9523,0.063489,2324963.00,1.00,0
2,3191.73,3.1468,0.1260,0.9523,0.064569,2304831.75,1.00,0
2,3211.31,3.1049,0.1165,0.9523,0.066532,2284543.50,1.00,0
2,3230.95,3.0551,0.1054,0.9523,0.069020,2262344.25,1.00,0
2,3250.44,2.9954,0.0924,0.9523,0.072032,2241138.00,1.00,0
2,3270.06,2.9180,0.0732,0.9523,0.065099,2218094.75,1.00,0
2,3289.77,2.8098,0.0537,0.9523,0.069261,2191828.00,1.00,0
2,3309.42,2.6519,0.0263,0.9523,0.075648,2164752.50,1.00,0
2,3329.28,3.0221,0.0380,0.9523,0.176446,2154702.00,1.00,0
2,3349.11,3.1002,0.0616,0.9523,0.160680,2185164.50,1.00,0
2,3368.94,3.1498,0.0696,0.9523,0.160116,2226369.25,1.00,0
2,3388.91,3.1840,0.0759,0.9523,0.159853,2269589.50,1.00,0
2,3408.72,3.2095,0.0810,0.9523,0.159684,2315022.25,1.00,0
2,3428.66,3.2293,0.0853,0.9523,0.159534,2362382.75,1.00,0
2,3448.64,3.2459,0.0891,0.9523,0.159450,2409540.00,1.00,0
2,3468.86,3.2598,0.0924,0.9523,0.159357,2453873.00,1.00,0
2,3489.09,3.2718,0.0954,0.9523,0.159318,2504060.50,1.00,0
2,3509.45,3.2820,0.0980,0.9523,0.159275,2552454.25,1.00,0
2,3529.64,3.2911,0.1004,0.9523,0.159247,2598769.00,1.00,0
2,3549.91,3.2988,0.1022,0.9523,0.159232,2644985.25,1.00,0
2,3570.25,3.3057,0.1044,0.9523,0.159229,2693266.75,1.00,0
2,3590.59,3.3120,0.1066,0.9523,0.159206,2739549.25,1.00,0
2,3610.84,3.3175,0.1086,0.9523,0.159173,2782713.00,1.00,0
2,3631.20,3.3226,0.1104,0.9523,0.159173,2828207.25,1.00,0
2,3651.64,3.3275,0.1122,0.9523,0.159155,2872358.00,1.00,0
3,0.00,4.1885,1.0000,0.9509,0.102240,5358636.50,1.00,0
3,16.77,4.1878,0.9957,0.9509,0.102241,5359335.00,1.00,0
3,35.75,3.9816,0.9910,0.9509,0.096609,5342772.00,1.00,0
3,53.81,3.9600,0.9856,0.9509,0.078662,5289036.00,1.00,0
3,72.05,3.9437,0.9794,0.9509,0.076971,5228246.00,1.00,0
3,90.22,3.9299,0.9737,0.9509,0.076491,5159694.00,1.00,0
3,108.38,3.9183,0.9682,0.9509,0.076364,5093342.50,1.00,0
3,126.58,3.9081,0.9625,0.9509,0.076300,5030337.50,1.00,0
3,144.78,3.8991,0.9558,0.9509,0.075852,4970187.50,1.00,0
3,163.02,3.8905,0.9512,0.9509,0.076286,4912302.50,1.00,0
3,181.20,3.8828,0.9458,0.9509,0.076345,4849566.00,1.00,0
3,199.38,3.8754,0.9408,0.9509,0.076528,4792628.50,1.00,0
3,217.59,3.8686,0.9352,0.9509,0.076449,4738889.00,1.00,0
3,235.86,3.8619,0.9301,0.9509,0.076517,4683133.50,1.00,0
3,254.06,3.8555,0.9250,0.9509,0.076527,4630207.00,1.00,0
3,272.23,3.8494,0.9201,0.9509,0.076514,4579571.50,1.00,0
3,290.36,3.8433,0.9150,0.9509,0.076479,4527486.50,1.00,0
3,308.55,3.8377,0.9101,0.9509,0.076337,4480357.50,1.00,0
3,326.78,3.8324,0.9053,0.9509,0.076124,4434455.50,1.00,0
3,344.86,3.8272,0.9007,0.9509,0.075879,4387609.00,1.00,0
3,363.09,3.8218,0.8956,0.9509,0.075898,4343576.00,1.00,0
3,381.25,3.8168,0.8912,0.9509,0.076144,4299148.50,1.00,0
3,399.39,3.8119,0.8861,0.9509,0.076197,4256815.00,1.00,0
3,417.50,3.8069,0.8811,0.9509,0.076282,4217439.00,1.00,0
3,435.61,3.8019,0.8761,0.9509,0.076372,4173998.75,1.00,0
3,453.81,3.7968,0.8710,0.9509,0.076476,4136643.25,1.00,0
3,471.97,3.7917,0.8660,0.9509,0.076569,4098714.75,1.00,0
3,490.28,3.7866,0.8608,0.9509,0.076665,4062047.75,1.00,0
3,508.48,3.7815,0.8558,0.9509,0.076796,4026729.50,1.00,0
3,526.62,3.7770,0.8507,0.9509,0.076812,3996450.00,1.00,0
3,544.88,3.7719,0.8456,0.9509,0.076912,3964031.00,1.00,0
3,563.09,3.7671,0.8405,0.9509,0.077000,3935400.50,1.00,0
3,581.23,3.7624,0.8354,0.9509,0.077031,3906656.50,1.00,0
3,599.47,3.7579,0.8303,0.9509,0.077037,3883547.50,1.00,0
3,617.56,3.7533,0.8253,0.9509,0.077031,3861003.50,1.00,0
3,635.83,3.7491,0.8202,0.9509,0.076969,3839599.50,1.00,0
3,653.95,3.7449,0.8151,0.9509,0.076946,3819975.50,1.00,0
3,672.12,3.7408,0.8101,0.9509,0.076839,3801945.00,1.00,0
3,690.39,3.7365,0.8050,0.9509,0.076690,3785768.25,1.00,0
3,708.56,3.7324,0.8000,0.9509,0.076569,3771516.00,1.00,0
3,726.77,3.7285,0.7949,0.9509,0.076608,3756700.75,1.00,0
3,745.09,3.7245,0.7898,0.9509,0.076577,3743657.25,1.00,0
3,763.34,3.7203,0.7847,0.9509,0.076586,3731719.00,1.00,0
3,781.62,3.7162,0.7796,0.9509,0.076642,3720684.00,1.00,0
3,800.02,3.7124,0.7744,0.9509,0.076646,3708162.00,1.00,0
3,818.45,3.7084,0.7693,0.9509,0.076633,3698141.75,1.00,0
3,836.58,3.7044,0.7642,0.9509,0.076605,3687628.50,1.00,0
3,854.94,3.7009,0.7591,0.9509,0.076562,3675168.00,1.00,0
3,873.33,3.6968,0.7540,0.9509,0.076513,3665285.75,1.00,0
3,891.73,3.6928,0.7488,0.9509,0.076516,3654691.25,1.00,0
3,910.08,3.6889,0.7437,0.9509,0.076585,3644607.00,1.00,0
3,928.55,3.6850,0.7385,0.9509,0.076500,3633663.25,1.00,0
3,946.83,3.6813,0.7334,0.9509,0.076482,3621205.00,1.00,0
3,965.19,3.6776,0.7283,0.9509,0.076427,3613976.25,1.00,0
3,983.50,3.6740,0.7232,0.9509,0.076342,3601729.25,1.00,0
3,1001.92,3.6704,0.7181,0.9509,0.076180,3591195.50,1.00,0
3,1020.19,3.6665,0.7130,0.9509,0.076164,3576876.00,1.00,0
3,1038.53,3.6630,0.7080,0.9509,0.076014,3567502.75,1.00,0
3,1056.86,3.6594,0.7029,0.9509,0.075958,3556851.50,1.00,0
3,1075.12,3.6560,0.6978,0.9509,0.075898,3545447.25,1.00,0
3,1093.61,3.6522,0.6928,0.9509,0.075986,3533129.25,1.00,0
3,1111.97,3.6488,0.6877,0.9509,0.076028,3519437.25,1.00,0
3,1130.30,3.6453,0.6826,0.9509,0.076104,3505958.25,1.00,0
3,1148.67,3.6421,0.6774,0.9509,0.076077,3494063.75,1.00,0
3,1167.08,3.6384,0.6723,0.9509,0.076256,3482807.50,1.00,0
3,1185.56,3.6349,0.6671,0.9509,0.076311,3469455.50,1.00,0
3,1203.98,3.6316,0.6620,0.9509,0.076344,3457500.00,1.00,0
3,1222.36,3.6284,0.6568,0.9509,0.076390,3446184.00,1.00,0
3,1240.91,3.6247,0.6516,0.9509,0.076492,3434347.00,1.00,0
3,1259.30,3.6216,0.6465,0.9509,0.076534,3420652.75,1.00,0
3,1277.77,3.6184,0.6413,0.9509,0.076494,3408526.50,1.00,0
3,1296.09,3.6150,0.6362,0.9509,0.076557,3398485.00,1.00,0
3,1314.53,3.6120,0.6310,0.9509,0.076588,3387529.75,1.00,0
3,1332.92,3.6084,0.6259,0.9509,0.076672,3377453.25,1.00,0
3,1351.47,3.6054,0.6207,0.9509,0.076677,3365474.00,1.00,0
3,1369.86,3.6023,0.6155,0.9509,0.076714,3355603.50,1.00,0
3,1388.38,3.5989,0.6103,0.9509,0.076724,3343007.00,1.00,0
3,1406.97,3.5959,0.6052,0.9509,0.076719,3332846.00,1.00,0
3,1425.50,3.5929,0.6000,0.9509,0.076709,3324586.75,1.00,0
3,1444.08,3.5898,0.5948,0.9509,0.076669,3312004.50,1.00,0
3,1462.66,3.5866,0.5897,0.9509,0.076621,3300962.00,1.00,0
3,1481.16,3.5836,0.5846,0.9509,0.076576,3291896.00,1.00,0
3,1499.72,3.5806,0.5794,0.9509,0.076443,3282672.75,1.00,0
3,1518.28,3.5777,0.5743,0.9509,0.076353,3269987.50,1.00,0
3,1536.88,3.5746,0.5691,0.9509,0.076237,3258606.25,1.00,0
3,1555.38,3.5717,0.5640,0.9509,0.076165,3250461.50,1.00,0
3,1574.16,3.5688,0.5588,0.9509,0.076060,3238851.75,1.00,0
3,1592.70,3.5660,0.5537,0.9509,0.075872,3229074.75,1.00,0
3,1611.19,3.5630,0.5486,0.9509,0.075699,3219653.00,1.00,0
3,1629.75,3.5601,0.5435,0.9509,0.075582,3211526.50,1.00,0
3,1648.34,3.5575,0.5384,0.9509,0.075328,3200183.50,1.00,0
3,1666.95,3.5547,0.5333,0.9509,0.075088,3190912.50,1.00,0
3,1685.67,3.5520,0.5282,0.9509,0.074916,3182098.75,1.00,0
3,1704.22,3.5496,0.5231,0.9509,0.074627,3173352.75,1.00,0
3,1722.81,3.5465,0.5180,0.9509,0.074498,3165680.75,1.00,0
3,1741.45,3.5440,0.5129,0.9509,0.074247,3155582.50,1.00,0
3,1760.22,3.5415,0.5078,0.9509,0.073980,3144484.50,1.00,0
3,1778.92,3.5390,0.5027,0.9509,0.073691,3138767.25,1.00,0
3,1797.53,3.5365,0.4976,0.9509,0.073486,3127776.25,1.00,0
3,1816.23,3.5341,0.4918,0.9509,0.073307,3120178.50,1.00,0
3,1835.03,3.5315,0.4866,0.9509,0.073371,3112581.00,1.00,0
3,1853.86,3.5293,0.4813,0.9509,0.073321,3103705.00,1.00,0
3,1872.62,3.5269,0.4760,0.9509,0.073346,3093356.00,1.00,0
3,1891.38,3.5246,0.4708,0.9509,0.073332,3084981.75,1.00,0
3,1910.11,3.5223,0.4656,0.9509,0.073377,3076965.25,1.00,0
3,1928.84,3.5202,0.4603,0.9509,0.073355,3068811.25,1.00,0
3,1947.61,3.5179,0.4551,0.9509,0.073431,3061987.00,1.00,0
3,1966.33,3.5158,0.4499,0.9509,0.073334,3049926.00,1.00,0
3,1985.00,3.5136,0.4447,0.9509,0.073422,3040886.50,1.00,0
3,2003.80,3.5117,0.4394,0.9509,0.073337,3033394.75,1.00,0
3,2022.70,3.5097,0.4341,0.9509,0.073327,3024986.50,1.00,0
3,2041.44,3.5077,0.4289,0.9509,0.073309,3015647.00,1.00,0
3,2060.36,3.5056,0.4236,0.9509,0.073311,3008658.75,1.00,0
3,2079.09,3.5040,0.4184,0.9509,0.073114,2999238.00,1.00,0
3,2097.86,3.5022,0.4131,0.9509,0.073098,2990314.00,1.00,0
3,2116.72,3.5000,0.4079,0.9509,0.073085,2983629.25,1.00,0
3,2135.58,3.4979,0.4026,0.9509,0.073106,2971411.50,1.00,0
3,2154.44,3.4964,0.3974,0.9509,0.072965,2962124.00,1.00,0
3,2173.38,3.4946,0.3920,0.9509,0.072923,2956201.00,1.00,0
3,2192.30,3.4926,0.3867,0.9509,0.072939,2945966.00,1.00,0
3,2211.12,3.4910,0.3814,0.9509,0.072924,2937099.50,1.00,0
3,2229.95,3.4887,0.3762,0.9509,0.073034,2926321.75,1.00,0
3,2248.83,3.4870,0.3709,0.9509,0.073010,2918015.25,1.00,0
3,2267.77,3.4849,0.3656,0.9509,0.073099,2909904.00,1.00,0
3,2286.72,3.4831,0.3603,0.9509,0.073087,2899076.25,1.00,0
3,2305.66,3.4812,0.3550,0.9509,0.073108,2888124.25,1.00,0
3,2324.69,3.4794,0.3497,0.9509,0.073100,2880035.25,1.00,0
3,2343.67,3.4773,0.3444,0.9509,0.073190,2870496.00,1.00,0
3,2362.62,3.4753,0.3391,0.9509,0.073294,2860436.75,1.00,0
3,2381.59,3.4732,0.3338,0.9509,0.073396,2850728.25,1.00,0
3,2400.58,3.4711,0.3284,0.9509,0.073480,2841361.75,1.00,0
3,2419.64,3.4690,0.3231,0.9509,0.073627,2831517.75,1.00,0
