cycle,time,soc_true,soc_coulomb,soc_ekf
3,1020.19,0.6944,0.7195,0.7130
3,1038.53,0.6888,0.7144,0.7080
3,1056.86,0.6832,0.7093,0.7029
3,1075.12,0.6776,0.7042,0.6978
3,1093.61,0.6720,0.6990,0.6928
3,1111.97,0.6664,0.6939,0.6877
3,1130.30,0.6608,0.6888,0.6826
3,1148.67,0.6552,0.6836,0.6774
3,1167.08,0.6496,0.6785,0.6723
3,1185.56,0.6440,0.6733,0.6671
3,1203.98,0.6384,0.6682,0.6620
3,1222.36,0.6328,0.6630,0.6568
3,1240.91,0.6272,0.6579,0.6516
3,1259.30,0.6216,0.6527,0.6465
3,1277.77,0.6159,0.6476,0.6413
3,1296.09,0.6103,0.6424,0.6362
3,1314.53,0.6047,0.6373,0.6310
3,1332.92,0.5991,0.6321,0.6259
3,1351.47,0.5935,0.6270,0.6207
3,1369.86,0.5879,0.6218,0.6155
3,1388.38,0.5822,0.6166,0.6103
3,1406.97,0.5766,0.6115,0.6052
3,1425.50,0.5709,0.6063,0.6000
3,1444.08,0.5653,0.6011,0.5948
3,1462.66,0.5596,0.5959,0.5897
3,1481.16,0.5540,0.5907,0.5846
3,1499.72,0.5483,0.5855,0.5794
3,1518.28,0.5427,0.5804,0.5743
3,1536.88,0.5370,0.5752,0.5691
3,1555.38,0.5314,0.5700,0.5640
3,1574.16,0.5257,0.5647,0.5588
3,1592.70,0.5200,0.5596,0.5537
3,1611.19,0.5144,0.5544,0.5486
3,1629.75,0.5087,0.5492,0.5435
3,1648.34,0.5031,0.5440,0.5384
3,1666.95,0.4974,0.5388,0.5333
3,1685.67,0.4917,0.5336,0.5282
3,1704.22,0.4861,0.5284,0.5231
3,1722.81,0.4804,0.5232,0.5180
3,1741.45,0.4747,0.5180,0.5129
3,1760.22,0.4690,0.5127,0.5078
3,1778.92,0.4633,0.5075,0.5027
3,1797.53,0.4576,0.5023,0.4976
3,1816.23,0.4519,0.4971,0.4918
3,1835.03,0.4462,0.4918,0.4866
3,1853.86,0.4405,0.4866,0.4813
3,1872.62,0.4348,0.4813,0.4760
3,1891.38,0.4291,0.4761,0.4708
3,1910.11,0.4234,0.4709,0.4656
3,1928.84,0.4177,0.4656,0.4603
3,1947.61,0.4120,0.4604,0.4551
3,1966.33,0.4062,0.4552,0.4499
3,1985.00,0.4006,0.4499,0.4447
3,2003.80,0.3948,0.4447,0.4394
3,2022.70,0.3891,0.4394,0.4341
3,2041.44,0.3834,0.4342,0.4289
3,2060.36,0.3776,0.4289,0.4236
3,2079.09,0.3719,0.4237,0.4184
3,2097.86,0.3662,0.4184,0.4131
3,2116.72,0.3605,0.4131,0.4079
3,2135.58,0.3547,0.4079,0.4026
3,2154.44,0.3490,0.4026,0.3974
3,2173.38,0.3432,0.3973,0.3920
3,2192.30,0.3374,0.3920,0.3867
3,2211.12,0.3317,0.3868,0.3814
3,2229.95,0.3260,0.3815,0.3762
3,2248.83,0.3202,0.3762,0.3709
3,2267.77,0.3145,0.3709,0.3656
3,2286.72,0.3087,0.3656,0.3603
3,2305.66,0.3029,0.3603,0.3550
3,2324.69,0.2971,0.3550,0.3497
3,2343.67,0.2913,0.3497,0.3444
3,2362.62,0.2856,0.3444,0.3391
3,2381.59,0.2798,0.3391,0.3338
3,2400.58,0.2740,0.3338,0.3284
3,2419.64,0.2682,0.3285,0.3231
3,2438.62,0.2624,0.3232,0.3178
3,2457.70,0.2566,0.3179,0.3124
3,2476.95,0.2508,0.3125,0.3070
3,2496.14,0.2449,0.3071,0.3016
3,2515.20,0.2391,0.3018,0.2963
3,2534.31,0.2333,0.2965,0.2923
3,2553.34,0.2275,0.2911,0.2873
3,2572.38,0.2217,0.2858,0.2822
3,2591.66,0.2158,0.2804,0.2770
3,2610.80,0.2100,0.2751,0.2719
3,2630.00,0.2041,0.2697,0.2667
3,2649.12,0.1983,0.2643,0.2616
3,2668.24,0.1925,0.2590,0.2564
3,2687.44,0.1866,0.2536,0.2512
3,2706.86,0.1807,0.2482,0.2458
3,2726.11,0.1749,0.2428,0.2406
3,2745.34,0.1690,0.2374,0.2353
3,2764.61,0.1631,0.2321,0.2300
3,2783.89,0.1573,0.2267,0.2247
3,2803.22,0.1514,0.2213,0.2193
3,2822.44,0.1455,0.2159,0.2139
3,2841.70,0.1396,0.2105,0.2084
3,2860.91,0.1338,0.2051,0.2029
3,2880.20,0.1279,0.1998,0.1982
3,2899.55,0.1220,0.1943,0.1970
3,2918.99,0.1161,0.1889,0.1937
3,2938.27,0.1102,0.1835,0.1904
3,2957.75,0.1043,0.1781,0.1870
3,2977.19,0.0984,0.1726,0.1836
3,2996.70,0.0924,0.1672,0.1801
3,3016.19,0.0865,0.1617,0.1765
3,3035.66,0.0806,0.1563,0.1726
3,3055.28,0.0746,0.1508,0.1685
3,3074.69,0.0687,0.1454,0.1640
3,3094.11,0.0628,0.1400,0.1591
3,3113.59,0.0568,0.1345,0.1536
3,3133.08,0.0509,0.1291,0.1476
3,3152.66,0.0449,0.1236,0.1408
3,3172.17,0.0390,0.1181,0.1331
3,3191.70,0.0330,0.1127,0.1245
3,3211.24,0.0271,0.1072,0.1145
3,3230.89,0.0211,0.1017,0.1029
3,3250.56,0.0151,0.0962,0.0894
3,3270.22,0.0091,0.0908,0.0682
3,3289.86,0.0032,0.0853,0.0467
3,3309.72,0.0000,0.0797,0.0154
3,3329.50,0.0000,0.0797,0.0288
3,3349.31,0.0000,0.0797,0.0561
3,3369.16,0.0000,0.0797,0.0647
3,3389.08,0.0000,0.0797,0.0714
3,3408.92,0.0000,0.0797,0.0767
3,3428.77,0.0000,0.0797,0.0812
3,3449.00,0.0000,0.0797,0.0851
3,3469.03,0.0000,0.0797,0.0886
3,3489.30,0.0000,0.0797,0.0917
3,3509.56,0.0000,0.0797,0.0945
3,3529.89,0.0000,0.0797,0.0969
3,3550.16,0.0000,0.0797,0.0992
3,3570.53,0.0000,0.0797,0.1012
3,3590.75,0.0000,0.0797,0.1028
3,3611.16,0.0000,0.0797,0.1049
3,3631.56,0.0000,0.0797,0.1068
4,0.00,1.0000,1.0000,1.0000
4,16.72,1.0000,1.0000,0.9955
4,35.66,0.9942,0.9947,0.9908
4,53.86,0.9887,0.9896,0.9853
4,72.00,0.9832,0.9845,0.9794
4,90.16,0.9776,0.9795,0.9739
4,108.36,0.9721,0.9744,0.9691
4,126.56,0.9665,0.9693,0.9632
4,144.62,0.9610,0.9643,0.9570
4,162.84,0.9555,0.9592,0.9515
4,181.03,0.9499,0.9541,0.9463
4,199.28,0.9444,0.9490,0.9407
4,217.50,0.9388,0.9439,0.9355
4,235.66,0.9333,0.9388,0.9304
4,253.75,0.9278,0.9338,0.9254
4,271.88,0.9223,0.9287,0.9203
4,290.00,0.9167,0.9236,0.9152
4,308.22,0.9112,0.9185,0.9104
4,326.44,0.9056,0.9134,0.9056
4,344.55,0.9001,0.9084,0.9008
4,362.77,0.8946,0.9033,0.8958
4,381.00,0.8890,0.8982,0.8907
4,399.19,0.8834,0.8931,0.8857
4,417.33,0.8779,0.8880,0.8807
4,435.58,0.8724,0.8829,0.8756
4,453.73,0.8668,0.8778,0.8705
4,471.89,0.8613,0.8727,0.8655
4,490.08,0.8557,0.8677,0.8604
4,508.27,0.8502,0.8626,0.8553
4,526.47,0.8446,0.8575,0.8502
4,544.59,0.8391,0.8524,0.8451
4,562.81,0.8336,0.8473,0.8400
4,581.05,0.8280,0.8422,0.8349
4,599.33,0.8225,0.8371,0.8298
4,617.61,0.8169,0.8320,0.8247
4,635.77,0.8113,0.8269,0.8196
4,653.95,0.8058,0.8219,0.8146
4,672.27,0.8002,0.8167,0.8095
4,690.48,0.7947,0.8116,0.8044
4,708.91,0.7891,0.8065,0.7993
4,727.17,0.7835,0.8014,0.7942
4,745.47,0.7779,0.7963,0.7891
4,763.70,0.7724,0.7912,0.7840
4,781.97,0.7668,0.7861,0.7789
4,800.41,0.7612,0.7809,0.7738
4,818.73,0.7556,0.7758,0.7686
4,837.03,0.7500,0.7707,0.7635
4,855.28,0.7444,0.7656,0.7584
4,873.59,0.7389,0.7605,0.7533
4,892.03,0.7333,0.7553,0.7482
4,910.27,0.7277,0.7502,0.7431
4,928.61,0.7221,0.7451,0.7379
4,946.89,0.7165,0.7400,0.7329
4,965.11,0.7110,0.7349,0.7278
4,983.50,0.7054,0.7297,0.7227
4,1001.88,0.6998,0.7246,0.7175
4,1020.27,0.6942,0.7194,0.7124
4,1038.62,0.6886,0.7143,0.7073
4,1056.95,0.6830,0.7092,0.7023
4,1075.25,0.6774,0.7041,0.6971
4,1093.56,0.6718,0.6990,0.6922
4,1111.92,0.6662,0.6938,0.6871
4,1130.30,0.6606,0.6887,0.6819
4,1148.69,0.6550,0.6836,0.6768
4,1167.03,0.6494,0.6784,0.6716
4,1185.53,0.6438,0.6733,0.6665
4,1203.81,0.6382,0.6682,0.6613
4,1222.19,0.6326,0.6630,0.6562
4,1240.52,0.6271,0.6579,0.6511
4,1258.84,0.6215,0.6528,0.6459
4,1277.20,0.6159,0.6476,0.6408
4,1295.66,0.6102,0.6425,0.6356
4,1314.14,0.6046,0.6373,0.6304
4,1332.66,0.5990,0.6321,0.6252
4,1351.22,0.5933,0.6269,0.6200
4,1369.62,0.5877,0.6218,0.6149
4,1388.09,0.5821,0.6166,0.6097
4,1406.58,0.5765,0.6115,0.6045
4,1425.11,0.5708,0.6063,0.5994
4,1443.66,0.5651,0.6011,0.5943
4,1462.09,0.5595,0.5959,0.5891
4,1480.53,0.5539,0.5908,0.5840
4,1498.98,0.5483,0.5856,0.5789
4,1517.52,0.5426,0.5805,0.5738
4,1536.05,0.5370,0.5753,0.5686
4,1554.61,0.5313,0.5701,0.5635
4,1573.20,0.5257,0.5649,0.5584
4,1591.72,0.5200,0.5597,0.5533
4,1610.31,0.5144,0.5545,0.5481
4,1628.81,0.5087,0.5493,0.5430
4,1647.41,0.5031,0.5441,0.5379
4,1665.97,0.4974,0.5390,0.5328
4,1684.44,0.4918,0.5338,0.5278
4,1703.09,0.4861,0.5286,0.5226
4,1721.62,0.4804,0.5234,0.5176
4,1740.38,0.4747,0.5182,0.5125
4,1759.06,0.4690,0.5129,0.5074
4,1777.72,0.4633,0.5077,0.5023
4,1796.56,0.4576,0.5024,0.4971
4,1815.28,0.4519,0.4972,0.4917
4,1833.98,0.4462,0.4920,0.4865
4,1852.70,0.4405,0.4868,0.4813
4,1871.44,0.4348,0.4815,0.4760
4,1890.23,0.4291,0.4763,0.4708
4,1908.89,0.4234,0.4711,0.4656
4,1927.72,0.4176,0.4658,0.4603
4,1946.47,0.4119,0.4605,0.4550
4,1965.22,0.4062,0.4553,0.4498
4,1984.08,0.4005,0.4500,0.4445
4,2002.89,0.3947,0.4448,0.4393
4,2021.78,0.3890,0.4395,0.4340
4,2040.52,0.3833,0.4343,0.4288
4,2059.34,0.3775,0.4290,0.4235
4,2078.08,0.3718,0.4238,0.4183
4,2096.91,0.3661,0.4185,0.4130
4,2115.67,0.3604,0.4132,0.4078
4,2134.52,0.3546,0.4080,0.4025
4,2153.48,0.3488,0.4027,0.3972
4,2172.23,0.3431,0.3974,0.3920
4,2191.16,0.3374,0.3921,0.3867
4,2210.05,0.3316,0.3869,0.3814
4,2228.95,0.3258,0.3816,0.3761
4,2247.77,0.3201,0.3763,0.3709
4,2266.67,0.3144,0.3710,0.3656
4,2285.59,0.3086,0.3658,0.3603
4,2304.53,0.3028,0.3605,0.3550
4,2323.45,0.2971,0.3552,0.3497
4,2342.53,0.2912,0.3498,0.3444
4,2361.61,0.2854,0.3445,0.3390
4,2380.52,0.2797,0.3392,0.3337
4,2399.53,0.2739,0.3339,0.3284
4,2418.58,0.2681,0.3286,0.3231
4,2437.66,0.2622,0.3232,0.3177
4,2456.80,0.2564,0.3179,0.3123
4,2475.72,0.2506,0.3126,0.3070
4,2494.80,0.2448,0.3073,0.3017
4,2513.81,0.2390,0.3020,0.2964
4,2532.88,0.2332,0.2966,0.2929
4,2551.92,0.2274,0.2913,0.2879
4,2571.06,0.2216,0.2859,0.2827
4,2590.16,0.2158,0.2806,0.2776
4,2609.22,0.2099,0.2753,0.2724
4,2628.31,0.2041,0.2699,0.2673
4,2647.55,0.1983,0.2646,0.2621
4,2666.67,0.1924,0.2592,0.2569
4,2686.03,0.1865,0.2538,0.2517
4,2705.23,0.1807,0.2484,0.2464
4,2724.41,0.1748,0.2431,0.2411
4,2743.70,0.1690,0.2377,0.2359
4,2762.92,0.1631,0.2323,0.2305
4,2782.28,0.1572,0.2269,0.2251
4,2801.61,0.1513,0.2215,0.2198
4,2820.86,0.1454,0.2161,0.2143
4,2840.16,0.1396,0.2107,0.2088
4,2859.42,0.1337,0.2053,0.2034
4,2878.81,0.1278,0.1999,0.1984
4,2898.20,0.1219,0.1945,0.1973
4,2917.50,0.1160,0.1891,0.1940
4,2936.94,0.1101,0.1836,0.1906
4,2956.33,0.1042,0.1782,0.1872
4,2975.69,0.0983,0.1728,0.1839
4,2995.06,0.0924,0.1674,0.1803
4,3014.47,0.0864,0.1620,0.1767
4,3033.88,0.0805,0.1565,0.1728
4,3053.25,0.0746,0.1511,0.1686
4,3072.67,0.0687,0.1457,0.1640
4,3092.20,0.0628,0.1403,0.1589
4,3111.77,0.0568,0.1348,0.1534
4,3131.31,0.0509,0.1293,0.1472
4,3150.88,0.0449,0.1239,0.1402
4,3170.44,0.0389,0.1184,0.1325
4,3190.00,0.0330,0.1129,0.1236
4,3209.58,0.0270,0.1075,0.1133
4,3229.14,0.0211,0.1020,0.1013
4,3248.77,0.0151,0.0965,0.0876
4,3268.34,0.0091,0.0910,0.0647
4,3287.94,0.0031,0.0856,0.0415
4,3307.69,0.0000,0.0800,0.0077
4,3327.53,0.0000,0.0800,0.0224
4,3347.33,0.0000,0.0800,0.0520
4,3367.16,0.0000,0.0800,0.0609
4,3387.00,0.0000,0.0800,0.0678
4,3406.91,0.0000,0.0800,0.0733
4,3426.84,0.0000,0.0800,0.0779
4,3447.02,0.0000,0.0800,0.0819
4,3466.98,0.0000,0.0800,0.0855
4,3487.17,0.0000,0.0800,0.0887
4,3507.39,0.0000,0.0800,0.0915
4,3527.67,0.0000,0.0800,0.0940
4,3547.92,0.0000,0.0800,0.0964
4,3568.16,0.0000,0.0800,0.0985
4,3588.56,0.0000,0.0800,0.1004
4,3608.77,0.0000,0.0800,0.1017
4,3629.17,0.0000,0.0800,0.1036
5,0.00,1.0000,1.0000,1.0000
5,16.72,1.0000,1.0000,0.9960
5,35.70,0.9942,0.9947,0.9913
5,53.91,0.9887,0.9896,0.9858
5,71.95,0.9832,0.9846,0.9797
5,90.11,0.9776,0.9795,0.9747
5,108.25,0.9721,0.9744,0.9698
5,126.25,0.9667,0.9694,0.9631
5,144.36,0.9611,0.9643,0.9576
5,162.56,0.9556,0.9592,0.9524
5,180.78,0.9501,0.9542,0.9469
5,199.00,0.9445,0.9491,0.9414
5,217.19,0.9390,0.9440,0.9364
5,235.36,0.9334,0.9389,0.9311
5,253.59,0.9279,0.9338,0.9260
5,271.72,0.9223,0.9287,0.9210
5,289.91,0.9168,0.9236,0.9159
5,308.02,0.9113,0.9186,0.9112
5,326.30,0.9057,0.9135,0.9068
5,344.50,0.9002,0.9084,0.9017
5,362.64,0.8947,0.9033,0.8967
5,380.86,0.8891,0.8982,0.8914
5,399.08,0.8836,0.8931,0.8864
5,417.20,0.8780,0.8881,0.8814
5,435.41,0.8725,0.8830,0.8763
5,453.61,0.8669,0.8779,0.8713
5,471.80,0.8614,0.8728,0.8662
5,490.02,0.8558,0.8677,0.8611
5,508.16,0.8503,0.8626,0.8560
5,526.31,0.8448,0.8575,0.8509
5,544.52,0.8392,0.8524,0.8458
5,562.77,0.8337,0.8473,0.8407
5,580.92,0.8282,0.8423,0.8357
5,599.12,0.8226,0.8372,0.8306
5,617.25,0.8171,0.8321,0.8255
5,635.48,0.8115,0.8270,0.8204
5,653.81,0.8059,0.8219,0.8153
5,672.22,0.8003,0.8167,0.8102
5,690.41,0.7948,0.8116,0.8051
5,708.78,0.7892,0.8065,0.8000
5,727.02,0.7836,0.8014,0.7950
5,745.33,0.7781,0.7963,0.7897
5,763.52,0.7725,0.7912,0.7846
5,781.78,0.7669,0.7861,0.7795
5,800.05,0.7614,0.7810,0.7744
5,818.30,0.7558,0.7759,0.7693
5,836.59,0.7503,0.7708,0.7642
5,855.00,0.7447,0.7656,0.7591
5,873.36,0.7391,0.7605,0.7539
5,891.55,0.7335,0.7554,0.7489
5,909.81,0.7280,0.7503,0.7437
5,928.28,0.7223,0.7451,0.7386
5,946.55,0.7168,0.7400,0.7335
5,964.94,0.7112,0.7349,0.7284
5,983.23,0.7056,0.7298,0.7233
5,1001.52,0.7000,0.7247,0.7182
5,1019.81,0.6945,0.7196,0.7131
5,1038.17,0.6889,0.7144,0.7080
5,1056.58,0.6833,0.7093,0.7029
5,1074.89,0.6777,0.7042,0.6978
5,1093.23,0.6721,0.6991,0.6930
5,1111.56,0.6665,0.6939,0.6879
5,1129.97,0.6609,0.6888,0.6827
5,1148.36,0.6553,0.6836,0.6776
5,1166.70,0.6497,0.6785,0.6725
5,1185.11,0.6441,0.6734,0.6673
5,1203.50,0.6385,0.6682,0.6622
5,1222.03,0.6329,0.6630,0.6570
5,1240.58,0.6272,0.6579,0.6518
5,1258.91,0.6217,0.6528,0.6466
5,1277.36,0.6160,0.6476,0.6415
5,1295.86,0.6104,0.6424,0.6363
5,1314.28,0.6048,0.6373,0.6311
5,1332.81,0.5991,0.6321,0.6259
5,1351.30,0.5935,0.6269,0.6207
5,1369.72,0.5879,0.6218,0.6156
5,1388.22,0.5823,0.6166,0.6104
5,1406.66,0.5767,0.6114,0.6052
5,1425.20,0.5710,0.6063,0.6001
5,1443.70,0.5654,0.6011,0.5949
5,1462.27,0.5597,0.5959,0.5898
5,1480.84,0.5541,0.5907,0.5846
5,1499.41,0.5484,0.5855,0.5795
5,1517.94,0.5428,0.5803,0.5743
5,1536.52,0.5371,0.5751,0.5692
5,1555.00,0.5315,0.5700,0.5641
5,1573.47,0.5258,0.5648,0.5590
5,1592.00,0.5202,0.5596,0.5539
5,1610.61,0.5145,0.5544,0.5488
5,1629.19,0.5089,0.5492,0.5436
5,1647.78,0.5032,0.5440,0.5385
5,1666.41,0.4975,0.5388,0.5334
5,1684.95,0.4919,0.5336,0.5283
5,1703.61,0.4862,0.5284,0.5232
5,1722.25,0.4805,0.5232,0.5181
5,1740.88,0.4749,0.5180,0.5130
5,1759.42,0.4692,0.5128,0.5080
5,1778.06,0.4635,0.5076,0.5029
5,1796.75,0.4578,0.5024,0.4978
5,1815.34,0.4522,0.4972,0.4920
5,1833.91,0.4465,0.4920,0.4868
5,1852.64,0.4408,0.4868,0.4816
5,1871.38,0.4351,0.4815,0.4764
5,1890.30,0.4294,0.4762,0.4710
5,1909.06,0.4236,0.4710,0.4658
5,1927.75,0.4179,0.4658,0.4606
5,1946.48,0.4122,0.4605,0.4553
5,1965.28,0.4065,0.4553,0.4501
5,1983.98,0.4008,0.4500,0.4449
5,2002.73,0.3951,0.4448,0.4396
5,2021.55,0.3894,0.4395,0.4344
5,2040.45,0.3836,0.4343,0.4291
5,2059.36,0.3779,0.4290,0.4238
5,2078.25,0.3721,0.4237,0.4185
5,2097.19,0.3663,0.4184,0.4132
5,2115.91,0.3606,0.4132,0.4080
5,2134.80,0.3549,0.4079,0.4027
5,2153.70,0.3491,0.4026,0.3974
5,2172.62,0.3433,0.3973,0.3921
5,2191.59,0.3376,0.3920,0.3868
5,2210.55,0.3318,0.3867,0.3815
5,2229.50,0.3260,0.3814,0.3762
5,2248.52,0.3202,0.3761,0.3709
5,2267.44,0.3145,0.3708,0.3656
5,2286.25,0.3087,0.3655,0.3603
5,2305.25,0.3029,0.3602,0.3550
5,2324.24,0.2972,0.3549,0.3497
5,2343.17,0.2914,0.3496,0.3444
5,2362.17,0.2856,0.3443,0.3391
5,2381.16,0.2798,0.3390,0.3338
5,2400.28,0.2740,0.3336,0.3284
5,2419.27,0.2682,0.3283,0.3231
5,2438.28,0.2624,0.3230,0.3178
5,2457.25,0.2566,0.3177,0.3124
5,2476.34,0.2508,0.3124,0.3071
5,2495.41,0.2450,0.3070,0.3017
5,2514.50,0.2392,0.3017,0.2964
5,2533.61,0.2334,0.2964,0.2927
5,2552.72,0.2275,0.2910,0.2876
5,2571.80,0.2217,0.2857,0.2825
5,2590.89,0.2159,0.2803,0.2774
5,2610.02,0.2101,0.2750,0.2723
5,2629.12,0.2043,0.2697,0.2671
5,2648.30,0.1984,0.2643,0.2619
5,2667.47,0.1926,0.2589,0.2568
5,2686.77,0.1867,0.2536,0.2515
5,2705.92,0.1809,0.2482,0.2463
5,2725.20,0.1750,0.2428,0.2410
5,2744.50,0.1691,0.2374,0.2357
5,2763.70,0.1633,0.2320,0.2304
5,2782.92,0.1574,0.2267,0.2251
5,2802.27,0.1515,0.2213,0.2197
5,2821.49,0.1457,0.2159,0.2143
5,2840.75,0.1398,0.2105,0.2088
5,2860.14,0.1339,0.2051,0.2033
5,2879.45,0.1280,0.1997,0.1984
5,2898.80,0.1222,0.1943,0.1974
5,2918.17,0.1162,0.1889,0.1940
5,2937.64,0.1103,0.1834,0.1907
5,2957.05,0.1044,0.1780,0.1873
5,2976.53,0.0985,0.1726,0.1839
5,2996.02,0.0925,0.1671,0.1804
5,3015.52,0.0866,0.1617,0.1767
5,3034.94,0.0807,0.1562,0.1727
5,3054.39,0.0748,0.1508,0.1686
5,3073.88,0.0688,0.1453,0.1640
5,3093.53,0.0628,0.1398,0.1590
5,3113.02,0.0569,0.1344,0.1533
5,3132.62,0.0509,0.1289,0.1471
5,3152.14,0.0450,0.1235,0.1401
5,3171.67,0.0390,0.1180,0.1323
5,3191.30,0.0331,0.1125,0.1233
5,3210.89,0.0271,0.1070,0.1129
5,3230.49,0.0211,0.1016,0.1008
5,3250.20,0.0151,0.0960,0.0868
5,3269.80,0.0091,0.0906,0.0631
5,3289.53,0.0031,0.0850,0.0388
5,3309.25,0.0000,0.0795,0.0026
5,3329.05,0.0000,0.0795,0.0180
5,3348.91,0.0000,0.0795,0.0491
5,3368.91,0.0000,0.0795,0.0580
5,3388.89,0.0000,0.0795,0.0650
5,3408.77,0.0000,0.0795,0.0706
5,3428.83,0.0000,0.0795,0.0753
5,3448.95,0.0000,0.0795,0.0793
5,3469.19,0.0000,0.0795,0.0829
5,3489.42,0.0000,0.0795,0.0861
5,3509.64,0.0000,0.0795,0.0890
5,3530.00,0.0000,0.0795,0.0916
5,3550.38,0.0000,0.0795,0.0940
5,3570.78,0.0000,0.0795,0.0962
5,3591.19,0.0000,0.0795,0.0981
5,3611.52,0.0000,0.0795,0.0998
5,3631.91,0.0000,0.0795,0.1016
5,3652.28,0.0000,0.0794,0.1028
6,0.00,1.0000,1.0000,1.0000
6,16.72,1.0000,1.0000,0.9957
6,35.56,0.9943,0.9947,0.9911
6,53.69,0.9887,0.9897,0.9856
6,71.89,0.9832,0.9846,0.9802
6,90.08,0.9776,0.9795,0.9743
6,108.27,0.9721,0.9744,0.9671
6,126.38,0.9666,0.9693,0.9627
6,144.50,0.9611,0.9643,0.9574
6,162.66,0.9555,0.9592,0.9520
6,180.83,0.9500,0.9541,0.9465
6,198.98,0.9445,0.9490,0.9414
6,217.17,0.9389,0.9440,0.9362
6,235.39,0.9334,0.9389,0.9310
6,253.55,0.9278,0.9338,0.9259
6,271.75,0.9223,0.9287,0.9208
6,289.92,0.9168,0.9236,0.9160
6,308.03,0.9112,0.9186,0.9114
6,326.20,0.9057,0.9135,0.9065
6,344.31,0.9002,0.9084,0.9018
6,362.39,0.8947,0.9034,0.8966
6,380.52,0.8892,0.8983,0.8919
6,398.69,0.8836,0.8932,0.8869
6,416.84,0.8781,0.8881,0.8818
6,434.95,0.8726,0.8831,0.8768
6,453.23,0.8670,0.8780,0.8717
6,471.44,0.8615,0.8729,0.8666
6,489.64,0.8559,0.8678,0.8616
6,507.84,0.8504,0.8627,0.8565
6,526.14,0.8448,0.8576,0.8514
6,544.33,0.8393,0.8525,0.8463
6,562.55,0.8337,0.8474,0.8412
6,580.77,0.8282,0.8423,0.8361
6,599.11,0.8226,0.8372,0.8309
6,617.44,0.8170,0.8321,0.8258
6,635.70,0.8114,0.8270,0.8207
6,653.86,0.8059,0.8219,0.8156
6,672.17,0.8003,0.8168,0.8106
6,690.38,0.7948,0.8117,0.8055
6,708.58,0.7892,0.8066,0.8005
6,726.95,0.7836,0.8015,0.7953
6,745.16,0.7781,0.7964,0.7903
6,763.36,0.7725,0.7913,0.7852
6,781.59,0.7670,0.7862,0.7801
6,799.92,0.7614,0.7811,0.7750
6,818.25,0.7558,0.7759,0.7698
6,836.56,0.7502,0.7708,0.7647
6,854.77,0.7447,0.7657,0.7596
6,873.00,0.7391,0.7606,0.7545
6,891.31,0.7336,0.7555,0.7494
6,909.59,0.7280,0.7504,0.7443
6,927.95,0.7224,0.7453,0.7392
6,946.23,0.7168,0.7402,0.7341
6,964.58,0.7112,0.7350,0.7290
6,982.88,0.7057,0.7299,0.7239
6,1001.22,0.7001,0.7248,0.7188
6,1019.58,0.6945,0.7197,0.7137
6,1037.91,0.6889,0.7145,0.7086
6,1056.31,0.6833,0.7094,0.7035
6,1074.69,0.6777,0.7042,0.6983
6,1093.02,0.6721,0.6991,0.6934
6,1111.41,0.6665,0.6940,0.6883
6,1129.86,0.6609,0.6888,0.6831
6,1148.17,0.6553,0.6837,0.6780
6,1166.58,0.6497,0.6786,0.6729
6,1184.95,0.6441,0.6734,0.6677
6,1203.36,0.6385,0.6683,0.6626
6,1221.67,0.6329,0.6632,0.6574
6,1240.20,0.6273,0.6580,0.6522
6,1258.58,0.6217,0.6528,0.6471
6,1276.95,0.6161,0.6477,0.6419
6,1295.38,0.6104,0.6426,0.6368
6,1313.83,0.6048,0.6374,0.6316
6,1332.20,0.5992,0.6323,0.6264
6,1350.80,0.5936,0.6271,0.6212
6,1369.34,0.5879,0.6219,0.6160
6,1387.83,0.5823,0.6167,0.6109
6,1406.27,0.5767,0.6116,0.6057
6,1424.66,0.5711,0.6064,0.6006
6,1443.17,0.5654,0.6012,0.5954
6,1461.70,0.5598,0.5960,0.5903
6,1480.28,0.5541,0.5909,0.5852
6,1498.88,0.5484,0.5857,0.5800
6,1517.38,0.5428,0.5805,0.5749
6,1535.84,0.5372,0.5753,0.5697
6,1554.33,0.5315,0.5702,0.5646
6,1572.84,0.5259,0.5650,0.5595
6,1591.39,0.5202,0.5598,0.5544
6,1609.98,0.5146,0.5546,0.5493
6,1628.52,0.5089,0.5494,0.5442
6,1647.09,0.5033,0.5442,0.5391
6,1665.69,0.4976,0.5390,0.5339
6,1684.23,0.4920,0.5338,0.5289
6,1702.75,0.4863,0.5287,0.5238
6,1721.38,0.4806,0.5234,0.5187
6,1740.05,0.4750,0.5182,0.5136
6,1758.72,0.4693,0.5130,0.5085
6,1777.44,0.4636,0.5078,0.5034
6,1796.05,0.4579,0.5026,0.4983
6,1814.72,0.4522,0.4974,0.4925
6,1833.33,0.4465,0.4922,0.4873
6,1851.98,0.4409,0.4870,0.4821
6,1870.81,0.4351,0.4817,0.4768
6,1889.59,0.4294,0.4764,0.4716
6,1908.34,0.4237,0.4712,0.4663
6,1927.11,0.4180,0.4659,0.4611
6,1945.77,0.4123,0.4607,0.4559
6,1964.53,0.4066,0.4555,0.4506
6,1983.28,0.4008,0.4502,0.4454
6,2002.05,0.3951,0.4450,0.4401
6,2020.73,0.3894,0.4398,0.4349
6,2039.52,0.3837,0.4345,0.4296
6,2058.38,0.3780,0.4292,0.4244
6,2077.20,0.3722,0.4240,0.4191
6,2096.05,0.3665,0.4187,0.4138
